City,Region,Year,Population,Avg_Income_USD,Num_Furniture_Stores,Market_Size_USD_Millions,CAGR_Percent,Wood_Share,Plastic_Share,Metal_Share,Wicker_Share,Fabric_Share,Online_Share,Offline_Share,Residential_Share,Commercial_Share,IKEA_Revenue_USD_M,Godrej_Revenue_USD_M,Pepperfry_Revenue_USD_M,UrbanLadder_Revenue_USD_M,Nilkamal_Revenue_USD_M,Lamps_Lighting_Revenue_USD_M,Kitchen_Dining_Revenue_USD_M,Home_Decor_Revenue_USD_M,Living_Room_Revenue_USD_M,Bedroom_Revenue_USD_M,Outdoor_Revenue_USD_M,Home_Office_Revenue_USD_M,Kids_Furniture_Revenue_USD_M,Latitude,Longitude,Sofas_Sold,DiningTables_Sold,HouseholdItems_Sold,DecorItems_Sold,HomeOffice_Sold,KidsFurniture_Sold,OutdoorFurniture_Sold,KitchenFurniture_Sold
Agartala,East India,2019,13085121,1381.97,229,41.6,8.1,73.3,10.17,5.27,1.39,9.87,24.52,75.48,71.27,28.73,4.3,7.03,4.24,3.92,3.02,3.42,6.39,5.81,9.71,8.14,2.84,3.45,1.84,23.8315,91.2868,1991,326,1476,1338,265,266,544,322
Agartala,East India,2020,20730848,3223.37,488,84.09,8.74,66.63,12.71,7.32,4.6,8.74,27.09,72.91,70.17,29.83,14.51,14.69,8.08,2.97,4.53,6.66,11.21,14.96,19.52,15.16,5.97,4.73,5.88,23.8315,91.2868,813,377,545,512,417,294,629,380
Agartala,East India,2021,21633207,2834.7,728,136.55,5.81,74.57,8.51,5.84,1.74,9.34,25.25,74.75,55.14,44.86,21.93,21.43,15.11,13.42,13.34,16.25,14.36,23.55,25.67,22.69,15.7,10.74,7.59,23.8315,91.2868,649,416,1693,1217,373,385,459,809
Agartala,East India,2022,7438083,1434.52,135,111.17,9.66,61.68,14.82,8.79,3.54,11.17,30.72,69.28,65.36,34.64,30.29,13.06,10.15,5.73,6.33,6.05,17.16,16.41,26.64,23.41,6.49,7.84,7.17,23.8315,91.2868,980,1019,916,427,482,347,557,143
Agartala,East India,2023,2001897,1577.43,147,76.83,9.81,78.53,13.9,9.25,4.51,-6.19,27.53,72.47,73.1,26.9,11.41,11.65,7.29,5.63,5.41,6.71,12.09,13.29,14.19,12.43,4.41,7.62,6.09,23.8315,91.2868,1787,987,1347,1033,464,231,341,806
Kohima,East India,2018,18548953,3212.86,237,102.18,5.63,61.43,5.64,7.14,4.1,21.69,16.23,83.77,57.41,42.59,21.29,10.28,15.59,9.86,7.05,7,10.6,15.6,24.07,21.04,7.86,8.86,7.15,25.6701,94.1077,1698,638,2686,1057,202,383,659,905
Kohima,East India,2019,1438936,2907.04,126,92.31,6.31,79.86,5.3,9.2,4.68,0.96,27.63,72.37,72.42,27.58,11.68,9.77,6.23,4.12,6.68,8.54,8.8,14.14,20.64,19.5,8.3,6.3,6.08,25.6701,94.1077,1415,851,746,1468,602,560,258,459
Kohima,East India,2020,19131632,2638.45,634,97.84,9.8,75.42,8.89,9.86,3.5,2.33,27.31,72.69,69.71,30.29,12.63,9.28,12.83,8.18,6.78,5.91,10.27,16.77,17.84,20.57,9.84,8.69,7.94,25.6701,94.1077,480,836,729,1017,472,432,436,531
Kohima,East India,2021,22119312,1999.16,679,83.05,6.93,71.99,7.09,8.31,4.54,8.07,20.04,79.96,63.89,36.11,12.03,13.56,14.2,5.1,5.67,5.39,11.22,15.47,21.18,15.4,5.03,4.7,4.66,25.6701,94.1077,1042,1145,1291,1217,715,248,498,380
Kohima,East India,2022,12808723,1739.21,378,78.56,9.73,73.39,9.82,9.35,2.74,4.7,34.9,65.1,59.7,40.3,9.27,10.8,2.82,9.95,9.4,6.43,7.09,13.22,14.86,16.75,8.5,5.36,6.36,25.6701,94.1077,1624,506,1136,727,344,381,280,405
Kohima,East India,2023,23906552,2489.12,292,75.57,11.52,65.18,9.9,5.05,4.13,15.74,16.99,83.01,58.16,41.84,12.33,5.51,6.79,3.84,5.03,5,10.55,10.62,17.2,16.24,4.69,7.82,3.45,25.6701,94.1077,959,1021,2921,1149,268,214,92,632
Raipur,Central India,2018,13669068,3484.44,618,109.64,10.25,65.81,13.5,5.6,2.18,12.91,22.94,77.06,71.65,28.35,11.4,16.79,14.17,7.48,8.23,7.18,12.9,16.5,23.44,29.04,7.02,8.48,5.08,21.2514,81.6296,1512,353,1237,626,727,291,522,205
Raipur,Central India,2019,17757997,3003.59,339,118.76,5.16,77.66,7.2,8.52,3.47,3.15,18.58,81.42,69.57,30.43,13.81,12.72,16.5,8.87,6.31,7.76,13.12,20.16,29.43,24.85,7.97,10.32,5.14,21.2514,81.6296,1637,701,1588,241,752,276,365,969
Raipur,Central India,2020,24045919,3071.17,438,37.53,8.52,74.04,13.52,9.2,3.25,-0.01,26.77,73.23,57.7,42.3,3.25,9.13,8.63,3.6,4.42,3.61,4.95,6.98,8.26,5.45,3.37,2.45,2.45,21.2514,81.6296,792,472,587,664,517,500,337,549
Raipur,Central India,2021,24546807,1489.89,345,127.57,8.95,79.07,9.04,10,2.91,-1.02,27.67,72.33,63.47,36.53,32.28,14.45,16.03,6.13,10.83,9.36,16.31,22.64,22.71,29.36,9.51,13.21,4.47,21.2514,81.6296,1222,743,1212,477,455,245,649,700
Raipur,Central India,2022,5676935,1635.02,408,91.94,11.62,76.21,12.72,7.8,4.22,-0.95,32.26,67.74,73.76,26.24,21.26,10.85,11.51,3.29,6.27,10.13,9.05,14.96,22.01,17.21,5.85,8.59,4.14,21.2514,81.6296,427,330,2249,1035,577,253,627,150
Raipur,Central India,2023,13529675,1795.1,142,56.2,9.35,70.22,7.63,9.36,1.05,11.74,22.67,77.33,57.91,42.09,15.81,9.52,6.54,1.85,2.63,5.32,8.06,7.37,13,10.8,5.99,2.88,2.77,21.2514,81.6296,1842,648,1727,218,224,507,569,829
Porbandar,West India,2018,7912089,1889.38,150,96.93,5.04,71.27,5.08,7.32,3.47,12.86,33.56,66.44,57.24,42.76,25.85,10.15,5.19,4.13,6.37,10.32,13.77,15.75,16.67,14.23,12.31,9.83,4.05,21.6417,69.6293,1749,232,2436,265,636,306,577,722
Porbandar,West India,2019,5737099,1977.45,767,111.72,11.79,73.47,14.81,7.56,3.06,1.1,15.16,84.84,67.73,32.27,16.8,20.81,6.08,6.95,8.31,7.64,12.88,16.86,30.62,20.82,6.86,9.6,6.44,21.6417,69.6293,1882,452,1905,366,711,578,412,559
Porbandar,West India,2020,3874346,2271.68,555,67.1,11.08,78.92,8.52,6.32,3.31,2.93,28.38,71.62,61.82,38.18,14.78,8.31,10.78,5.93,2.25,7.22,9.04,8.67,16.41,10.39,6.08,5.31,3.99,21.6417,69.6293,864,411,1100,1219,501,321,641,468
Porbandar,West India,2021,9153918,3402.79,297,121.44,8.03,63.57,8.54,7.44,4.28,16.17,33.04,66.96,55.5,44.5,27.64,14.15,14.31,6.71,8.18,11.06,14.6,20.45,28.49,15.8,13.58,9.71,7.74,21.6417,69.6293,1510,933,1999,602,616,58,111,531
Porbandar,West India,2022,12878392,3072.58,733,59.57,10.84,73.85,7.18,8.09,3.95,6.93,28.36,71.64,63.57,36.43,10.28,12.22,5.51,7.47,5.1,4.08,9.92,9.38,13.4,11.43,4.11,4.03,3.22,21.6417,69.6293,849,1063,713,608,630,250,689,647
Porbandar,West India,2023,2416143,2927.1,646,110.87,9.33,73.31,14.9,5.75,3.97,2.07,17.85,82.15,71.84,28.16,23.99,19.35,9.7,11.27,8.73,9.56,12.69,20.23,28.05,18.72,10.85,6.79,3.98,21.6417,69.6293,752,841,2621,311,781,108,122,429
Jaipur,North India,2018,5408503,2456.01,599,144.69,10.96,76.21,10.38,8.26,2.77,2.38,17.26,82.74,58.54,41.46,30.44,24.4,21.46,10.38,8.38,13.61,19.46,21.31,33.1,19.14,13.88,13.07,11.12,26.9124,75.7873,770,1093,2608,1497,353,442,430,515
Jaipur,North India,2019,1992475,2589.35,605,99.02,8.85,75.72,10.9,7.45,4.17,1.76,27.16,72.84,69.12,30.88,23.45,16.01,12.11,9.74,9.24,9.41,9.34,15.3,25.75,14.47,11.66,8.71,4.37,26.9124,75.7873,1287,832,1197,796,220,168,413,907
Jaipur,North India,2020,12304515,2898.16,223,35.62,5.51,65.39,11.02,9.35,2.77,11.47,27.44,72.56,73.2,26.8,7.71,6.78,4.22,6.44,3.1,3.76,4.65,4.45,6.27,6.68,4.4,2.89,2.51,26.9124,75.7873,1037,838,1742,850,131,448,638,457
Jaipur,North India,2021,19510931,1799.59,597,130.91,11.89,65.56,10.51,5.89,2.76,15.28,15.21,84.79,64.83,35.17,27.96,18.2,15.11,13.46,8.76,11.37,20.99,19.73,28.3,22.82,7.63,11.09,8.98,26.9124,75.7873,1888,545,2559,1262,760,380,349,793
Jaipur,North India,2022,9979558,1545.98,186,125.38,8.8,72.59,5.14,8.68,1.97,11.62,23.05,76.95,69.08,30.92,12.52,20.97,10.71,14.58,5.3,8.6,11.69,17.7,30.02,29.01,13.31,9.42,5.63,26.9124,75.7873,523,988,2579,304,136,316,492,556
Jaipur,North India,2023,6917327,3352.21,246,57.58,10,61.13,14.64,6.12,2.04,16.07,19.77,80.23,63.94,36.06,10.76,6.56,5.06,3.28,2.77,4.31,7.01,6.05,13.49,11.86,6.3,4.19,4.38,26.9124,75.7873,453,1027,1683,523,788,569,654,823
Bhopal,Central India,2018,11981548,1571.5,531,124.38,9.16,67.3,6.12,9.14,3.44,14,29.13,70.87,74.71,25.29,21.58,16.4,12.45,10.92,6.86,9.89,20,18.26,30.65,17.11,11.88,8.47,8.12,23.2599,77.4126,859,972,1500,1191,441,529,98,782
Bhopal,Central India,2019,21928565,3386.34,111,32.3,9.58,79.02,11.65,6.43,1.18,1.72,27.64,72.36,67.4,32.6,6.52,1.65,3.33,1.34,1.27,1.75,4.47,5.83,7.8,4.31,3.8,2.81,1.53,23.2599,77.4126,650,198,736,628,112,183,426,484
Bhopal,Central India,2020,23254509,3409.29,99,100.52,7.04,64.78,8.47,8.08,4.97,13.7,19.39,80.61,68.84,31.16,16.26,18.59,6.75,7.04,7.66,8.62,10.3,19.6,17.57,18.73,10.1,8.02,7.57,23.2599,77.4126,1470,938,1704,834,282,404,692,232
Bhopal,Central India,2021,15759177,1440.57,581,124.22,11.73,60.99,6.07,8.98,4.2,19.76,24,76,66.23,33.77,30.63,12.51,9.47,12.72,6.94,11.42,16.67,17.5,30.35,23.69,7.24,10.9,6.46,23.2599,77.4126,1899,442,1981,929,756,547,116,904
Bhopal,Central India,2022,16639061,3090.04,603,44.51,7.48,64.5,11.74,9.42,4.69,9.65,16.34,83.66,57.9,42.1,8.36,10.65,5.97,3.94,3.85,4.34,5.56,6.44,10.07,7.25,2.95,5,2.9,23.2599,77.4126,648,685,1603,1088,364,156,698,295
Bhopal,Central India,2023,11620899,3386.73,530,76.14,6.08,70.24,6.21,9.97,4.53,9.05,30.92,69.08,57.17,42.83,21.27,6.83,12.52,2.02,3.54,7.32,6.85,11.45,13.55,15.6,9.02,6.47,5.89,23.2599,77.4126,481,460,1146,1284,187,339,171,268
Srinagar,North India,2018,2813361,2043.53,360,42.32,8.17,70.34,13.66,8.94,2.74,4.32,19.61,80.39,56.81,43.19,7.24,5.58,5.83,4.65,5.26,2.53,5.89,7.14,10.15,6.73,4.09,3.95,1.83,34.0837,74.7973,936,686,972,592,561,196,264,297
Srinagar,North India,2019,19221028,2026.68,83,66.81,6.81,72.97,8.93,6.51,1.47,10.12,20.81,79.19,74.14,25.86,14.04,6.88,8.69,5.44,5.14,4.74,6.71,8.33,19.33,10.46,5.71,7.73,3.8,34.0837,74.7973,1317,788,611,403,145,376,107,501
Srinagar,North India,2020,2600142,2329.79,478,103.75,7.91,69.8,14.43,8.03,4.26,3.48,19.55,80.45,66.3,33.7,15.15,13.83,7.48,9.78,7.34,7.15,14.43,16.77,18.36,19.65,11.75,10.77,4.87,34.0837,74.7973,478,383,2345,457,491,464,627,342
Srinagar,North India,2021,2952217,2021.82,763,75.03,9.79,66.56,9.42,6.9,4.65,12.47,15.12,84.88,68.56,31.44,11.65,8.32,6.95,5.02,3.36,7.46,8.94,10.59,15.56,12.47,8.89,6.01,5.12,34.0837,74.7973,1362,754,2154,685,218,259,451,378
Srinagar,North India,2022,23423925,2200.74,391,89.15,6.56,63.65,12.5,8.35,1.1,14.4,21.97,78.03,70.9,29.1,13.18,12.81,10.81,5.06,6.01,7.88,11.79,13.79,22.86,17.94,4.84,6.49,3.55,34.0837,74.7973,1071,243,882,645,630,345,609,904
Srinagar,North India,2023,3867301,2725.05,594,103.49,10.71,73.31,13.95,7,4.62,1.12,15.78,84.22,71.38,28.62,23.75,20.28,13.1,9.32,9.49,9.42,16.13,14.47,17.39,17.26,10.22,10.79,7.81,34.0837,74.7973,1193,476,516,1403,546,447,424,308
Indore,Central India,2018,21443151,2079.98,747,14.27,6.84,74.58,12.32,6.3,1.78,5.02,23,77,66.25,33.75,0.8,4.09,3.91,1.23,2.8,1.19,1.42,2.28,4.24,2.35,0.89,1.09,0.82,22.7196,75.8577,1326,374,992,1223,705,152,498,425
Indore,Central India,2019,19830496,3128.91,472,140.89,7.36,73.74,10.13,8.96,4.1,3.07,32.2,67.8,59.89,40.11,31.91,13.56,11.04,9.93,9.2,15.64,19.56,22.5,30.36,19.99,15.17,12.87,4.8,22.7196,75.8577,1315,1116,2396,541,145,557,275,497
Indore,Central India,2020,17442940,3305.25,571,132.28,5.74,79.29,8.58,9.52,1.7,0.91,30.04,69.96,69.93,30.07,32.12,27.83,15.29,12.04,10.36,12.76,14.22,22.83,27.27,25.03,14.67,8.51,7,22.7196,75.8577,363,1039,2009,332,607,258,157,721
Indore,Central India,2021,5956165,1992.85,124,98.02,9.72,74.72,5.62,5.62,3.72,10.32,31.88,68.12,61.11,38.89,11.43,18.65,10.38,8.13,4.08,10.43,12.81,11.76,23.37,16.29,7.76,9.23,6.37,22.7196,75.8577,328,160,616,642,657,477,246,462
Indore,Central India,2022,2439180,1362.66,350,51.43,11.15,77.88,12.15,6.85,4.11,-0.99,24.63,75.37,55.08,44.92,9.01,8.79,6.31,6.09,5.49,2.98,6.47,7.97,9.92,11.72,4.6,3.94,3.84,22.7196,75.8577,671,1185,2078,452,625,442,169,893
Indore,Central India,2023,12308765,3438.27,592,149.37,5.86,64.59,11.77,5.14,3.68,14.82,26.68,73.32,69.88,30.12,23.54,19.38,17.31,8.03,8.56,11.96,23.62,28.34,35.63,19.24,11.54,10.05,8.99,22.7196,75.8577,1846,184,1379,464,696,158,343,275
Agartala,East India,2018,17565936,1972,495,53.14,10.06,72.57,11.72,8.91,3.71,3.09,17.18,82.82,61.09,38.91,5.18,6.41,2.54,1.31,5.82,5.35,6.34,6.31,13.26,11.29,4.09,4.04,2.47,23.8315,91.2868,396,596,2662,292,102,397,551,831
Agartala,East India,2019,21732121,1338.49,117,83.33,10.54,62.2,11.1,5.68,3.17,17.85,26.15,73.85,73.03,26.97,22.47,10.44,11.23,6.51,7.33,5.25,12.73,12.57,13.24,18.12,9.93,4.97,6.52,23.8315,91.2868,1765,590,2318,337,127,99,287,174
Agartala,East India,2020,19338859,3336.71,394,48.74,5.7,76.04,8.84,5.11,2.04,7.97,27.5,72.5,64.59,35.41,6.12,7.25,3.03,0.87,3.74,3.43,4.68,7.86,11.55,8.84,6.67,3.24,2.48,23.8315,91.2868,1526,802,2072,1431,480,154,350,885
Agartala,East India,2021,14766574,1382.13,420,76.45,10.5,76.14,6.13,7.76,4.89,5.08,24.86,75.14,71.94,28.06,18.77,14.16,11.09,5.07,6.96,6.47,8.35,14.5,17.11,11.51,7.24,7.21,4.06,23.8315,91.2868,1734,744,2148,1201,256,469,342,561
Agartala,East India,2022,19136364,3330.31,177,119.85,7.61,69.1,7.29,8.23,3.81,11.57,16.08,83.92,59.28,40.72,28.98,24.78,20,7.4,6.99,8.02,16.68,19.95,27.68,21.08,11.34,6.79,8.31,23.8315,91.2868,1292,378,1143,506,610,422,585,804
Agartala,East India,2023,9858223,1384.99,161,49.96,11.11,69.1,7.64,7.67,4.53,11.06,30.69,69.31,61.08,38.92,7.65,9.7,3.16,4.55,6.72,5.02,7.06,7.39,8.66,9.1,3.7,5.33,3.69,23.8315,91.2868,320,493,1859,465,432,76,591,319
Pune,West India,2018,4354851,1625.94,733,28.97,10.3,63.81,12.26,9.64,4.22,10.07,19.44,80.56,58.47,41.53,6.68,6.54,2.85,0.44,2.67,1.82,3.12,3.69,5.89,6.44,3.84,2.88,1.3,18.5204,73.8567,1874,1138,835,845,786,322,655,522
Pune,West India,2019,9047876,2941.76,501,49.67,11.02,75.76,9.49,5.96,3.13,5.66,21.39,78.61,73.23,26.77,13.64,5.59,5.73,2.36,2.27,4.58,6.66,7.95,10.71,6.81,5.32,4.17,3.48,18.5204,73.8567,1034,1058,646,517,213,389,603,733
Pune,West India,2020,18966142,1884.08,520,49.08,5.57,79.92,9.7,9.39,4.54,-3.55,23.49,76.51,72.46,27.54,10.97,5.24,7.62,1.92,3.23,3.77,5.44,6.92,10.98,9.9,3.8,5.24,3.04,18.5204,73.8567,1425,676,621,1336,488,350,391,916
Pune,West India,2021,22550759,1403.71,495,111.36,8,68.33,13.25,8.68,4.62,5.12,20.97,79.03,72.95,27.05,20.84,18.39,17.03,9.45,9.68,8.9,17.28,17.27,19.04,25.29,7.62,10.17,5.79,18.5204,73.8567,1369,224,580,1100,586,529,253,782
Pune,West India,2022,14286769,1224.4,422,148.78,9.69,71.27,14.84,8.84,4.94,0.11,16.66,83.34,73.01,26.99,21.84,15.46,16.7,12.72,7.45,13.27,22.22,19.29,33.08,32.67,8.26,12.34,7.64,18.5204,73.8567,365,345,2922,653,349,593,510,742
Pune,West India,2023,16010960,2389.72,65,84.77,6.09,69,11.41,8.95,1.81,8.83,29.96,70.04,56.24,43.76,15.73,8.78,10.2,3.55,7.27,5.75,10.88,12.54,19.61,13.71,10.37,7.73,4.18,18.5204,73.8567,902,178,2610,390,670,314,542,897
Mumbai,West India,2018,24416234,1883.75,761,15.56,8.42,60.62,10.73,5.49,4.03,19.13,21.92,78.08,62.74,37.26,5.43,0.45,4.08,0.35,0.75,1.38,2.35,2.97,3.36,2.23,1.13,1.18,0.96,19.076,72.8777,1487,855,1003,1410,414,591,180,722
Mumbai,West India,2019,4413304,1774.06,598,67.15,10.17,68.26,7.88,6.82,3.78,13.26,32.19,67.81,63.72,36.28,8.78,10.23,5.89,5.92,4.6,6.4,10.56,10.66,11.12,12.45,5.13,6.74,4.09,19.076,72.8777,1434,1170,1167,1030,338,215,95,296
Mumbai,West India,2020,17179163,3208.54,568,71.31,6.77,61.93,7.82,6.82,3.65,19.78,20.63,79.37,60.07,39.93,14.19,10.31,13.62,7.94,4.99,6.37,10.26,8.07,15.77,14.28,7.12,4.01,5.42,19.076,72.8777,637,165,2996,1312,333,365,337,568
Mumbai,West India,2021,24775311,2492.95,510,140.63,10.96,72.62,11.62,5.46,4.68,5.62,26.04,73.96,67.22,32.78,31.3,19.12,15.83,14.53,10.93,13.36,17.59,20.9,29.02,26.48,15.35,8.23,9.7,19.076,72.8777,422,954,1944,386,402,50,323,862
Mumbai,West India,2022,22734540,1732.13,455,21.16,6.03,62.53,7.58,7.92,4.04,17.93,30.56,69.44,66.64,33.36,3.28,6.55,5.26,0,2.23,1.64,3.4,3.7,3.51,3.08,1.88,2.12,1.83,19.076,72.8777,746,1089,1845,1018,706,310,427,660
Mumbai,West India,2023,23702096,3436.47,349,103.45,8.58,60.62,6.16,5.1,2.97,25.15,15.04,84.96,67.31,32.69,14.4,16.4,15.12,5.84,5.99,9.19,11.72,18.63,20.66,17.44,6.8,11.56,7.45,19.076,72.8777,910,1116,1689,1220,752,112,328,420
Nagpur,Central India,2018,23879535,2170.57,710,113.1,9.22,61.44,11.78,9,2.13,15.65,20.16,79.84,73.38,26.62,17.81,11.05,14.51,6.31,4.87,9.21,15.11,18.51,26.09,17.97,8.46,8.49,9.25,21.1458,79.0882,1614,378,2120,331,433,532,184,826
Nagpur,Central India,2019,9844238,1639.09,288,102.59,5.58,67.13,10.88,8.14,3.12,10.73,30.73,69.27,71.01,28.99,14.56,16.41,11.26,4.55,6.47,11.3,10.67,19.35,21.1,21.24,7.98,6.31,4.65,21.1458,79.0882,970,1111,2480,1071,212,370,366,426
Nagpur,Central India,2020,7836974,2001.21,787,32.64,6.46,68.17,14.66,9.1,4.09,3.98,23.03,76.97,68.05,31.95,4.84,6.12,2.26,0,2.19,3.67,3.36,4.11,6.78,6.48,3.76,2.86,1.63,21.1458,79.0882,1735,864,2172,834,720,250,248,870
Nagpur,Central India,2021,15672021,2978.6,468,65.91,7.54,71.51,5.98,5.3,1.83,15.38,21.34,78.66,62.17,37.83,13.67,11.54,5.17,6.88,2.34,4.33,8.05,10.78,14.8,10.98,6.75,4.98,5.25,21.1458,79.0882,914,1133,958,890,461,271,499,988
Nagpur,Central India,2022,17124978,2249.18,356,48.77,6.55,73.27,9.51,5.43,1.17,10.62,20.24,79.76,67.1,32.9,6.97,3.15,6.9,2.61,7.12,4.89,7.31,6.64,11.38,6.53,3.87,4.85,3.31,21.1458,79.0882,1196,722,1712,891,196,201,126,386
Nagpur,Central India,2023,7311245,3107.04,612,10.73,11.22,60.03,8.61,6.72,2.96,21.68,18.13,81.87,60.25,39.75,4.44,1.74,4.52,3.33,2.71,1.07,1.42,1.76,2.35,1.76,1.16,0.64,0.57,21.1458,79.0882,580,764,963,1322,115,511,122,333
Shimla,North India,2018,3450298,3129.68,300,131.63,5.35,73.05,10.95,6.99,2.47,6.54,33.84,66.16,65.64,34.36,21.12,13.5,17.05,13.06,7.64,9.44,18.15,15.32,32.38,21.14,16.08,14.01,5.1,31.1048,77.1734,1366,475,1411,1257,655,266,400,713
Shimla,North India,2019,16396812,1996.47,562,127.32,7.07,61.76,11.17,9.22,1.86,15.99,29.48,70.52,66.92,33.08,23.38,12.38,13.1,9.88,7.77,10.95,12.26,18.9,30.44,25.96,12.17,10.27,6.36,31.1048,77.1734,1809,1024,2926,781,475,245,300,759
Shimla,North India,2020,18468761,3364.7,344,135.29,9.32,70,13.76,9.78,1.19,5.27,26.1,73.9,55.16,44.84,20.06,26.96,17.65,12.86,5,9.3,12.44,23.45,32.06,29.44,10.93,8.24,9.42,31.1048,77.1734,895,508,1525,370,489,251,592,602
Shimla,North India,2021,24085926,2145.81,395,88.8,8.39,62.96,7.11,9.8,3.18,16.95,23.99,76.01,67.38,32.62,16.74,8.69,7.6,7.47,8.28,5.33,10.69,12.99,20.76,21.72,5.3,6.76,5.25,31.1048,77.1734,1002,473,2911,983,719,283,520,381
Shimla,North India,2022,11894578,3266.98,709,124,11.45,65.45,11.17,9.18,1.21,12.99,34.2,65.8,65.41,34.59,17.45,22.7,14,13.32,7.31,11.62,13.01,24.58,21.81,19.9,10.95,12.75,9.37,31.1048,77.1734,1374,314,571,1282,316,190,223,186
Shimla,North India,2023,8152664,1388.88,268,32.49,6.63,70.67,10.12,9.53,3.67,6.01,19.15,80.85,66.21,33.79,5.33,5.17,2.75,3.06,3.75,2.12,3.8,4.47,8,6.58,1.93,3.12,2.46,31.1048,77.1734,509,947,1950,380,498,547,107,693
Imphal,East India,2018,20742113,1368.08,280,144.67,8.75,66.83,12.53,8.48,2.16,10,23.8,76.2,71.91,28.09,35.86,27.65,21.46,7.6,9.7,7.75,22.11,26.79,34.1,20.23,13.05,12.96,7.68,24.817,93.9368,425,604,1693,218,359,106,632,252
Imphal,East India,2019,15129876,3027.44,646,81.83,8,63.11,10.81,8.73,2.73,14.62,31.93,68.07,68.43,31.57,17.25,5.24,4.67,5.68,5.07,7.36,11.03,13.28,16.1,16.15,8.69,4.53,4.7,24.817,93.9368,791,342,2348,1449,419,553,246,768
Imphal,East India,2020,3974026,2117.94,665,110.64,10.83,72.74,7.73,8.83,3.02,7.68,17.84,82.16,64.02,35.98,16.37,10.47,18.49,10.82,7.74,7.05,12.29,19.78,29.73,16.92,7.3,11.48,6.09,24.817,93.9368,1832,776,2884,1318,295,191,665,659
Imphal,East India,2021,16448908,1462.71,616,99.61,5.48,75.68,6.08,6.01,1.27,10.96,15.78,84.22,73.49,26.51,14.57,14.33,11.89,6.6,6.19,9.88,14.36,16.13,23.11,13.26,10.59,8.88,3.4,24.817,93.9368,1259,679,2522,1080,577,588,328,631
Imphal,East India,2022,14484769,1908.8,185,52.04,6.79,68.46,8.08,6,2.64,14.82,32.43,67.57,63.89,36.11,8.41,4.27,6.93,3.9,0.36,3.11,5.34,9.39,13.02,9.43,5.61,3.63,2.51,24.817,93.9368,1269,1183,2742,374,517,155,436,330
Imphal,East India,2023,22226949,1529.16,127,63.19,9.57,73.15,5.75,6.3,4.94,9.86,16.17,83.83,59.45,40.55,15.33,10.25,1.99,3.57,2.77,6.86,6.67,8.41,15.98,8.88,6.45,4.57,5.37,24.817,93.9368,880,241,1511,1445,574,214,190,836
Bangalore,South India,2018,17394148,2055.03,604,59.49,10.11,77.18,7.82,9.35,3.03,2.62,18.13,81.87,69.82,30.18,12.49,6.3,6.4,1.88,5.99,6.1,8.66,9.74,14.04,9.21,3.6,5.73,2.42,12.9716,77.5946,1076,288,1152,253,706,264,313,372
Bangalore,South India,2019,18205085,3245.24,133,10.77,11.28,75.19,9.42,7.01,4.71,3.67,23.74,76.26,67.22,32.78,0.92,5.1,0,1.67,0.41,0.69,1.2,1.47,2.76,1.75,0.76,1.25,0.88,12.9716,77.5946,557,630,1798,894,667,120,103,157
Bangalore,South India,2020,12906001,1425.23,793,38.35,10.32,72.92,13.09,8.42,1.22,4.35,23.52,76.48,72.59,27.41,7.48,6.55,6.93,4.1,4.6,2.33,5.92,6.18,6.98,9.15,3.28,2.39,2.13,12.9716,77.5946,1511,598,506,1062,643,139,105,162
Bangalore,South India,2021,8488031,2368.94,256,24.5,5.11,65.23,7.14,5.88,2.93,18.82,21.24,78.76,57.02,42.98,5.34,2.72,6.56,3.78,3.46,1.79,3.18,3.35,4.98,4.1,2.08,2.71,2.3,12.9716,77.5946,529,1018,1404,548,330,277,460,748
Bangalore,South India,2022,3309923,2705.5,154,46.59,9.62,71.2,9.18,9.69,3.71,6.22,34.82,65.18,71.1,28.9,11.43,7.05,5.88,3.33,4.66,2.69,5.25,5.58,11.36,9.53,5.16,4.09,2.94,12.9716,77.5946,488,489,2528,642,620,128,425,524
Bangalore,South India,2023,2647912,2527.85,200,26.24,5.01,73.74,7.1,8.41,4.45,6.3,19.86,80.14,59.2,40.8,4,6.11,3.2,1.29,0.49,1.91,3.74,3.97,6.27,3.69,2.28,2.13,2.24,12.9716,77.5946,1738,615,1115,1032,299,398,457,821
Agartala,East India,2018,16839098,1721.82,570,31.72,9.52,70.37,6.48,5.86,3.35,13.94,30.55,69.45,73.86,26.14,6.08,4.9,3.83,3.81,3.41,3.04,3.9,4.53,6.93,5.7,3.33,3.03,1.28,23.8315,91.2868,309,867,2373,779,772,295,601,165
Agartala,East India,2019,8130255,1532.65,266,36.33,9.48,61.37,12.43,8.28,2.02,15.9,25.5,74.5,73.83,26.17,9.36,9.02,4.65,6.1,3.96,2.84,4.67,5.04,7.82,7.43,3.82,2.34,2.37,23.8315,91.2868,1437,948,1269,481,698,321,96,573
Agartala,East India,2020,5919967,2658.71,170,142.62,6.47,65.18,12.91,6.26,4,11.65,22.82,77.18,60.75,39.25,21.48,17.24,10.18,7.97,6.49,9.66,18.6,20.61,31.35,32.08,9.8,11.57,8.95,23.8315,91.2868,1399,624,2789,559,120,452,324,797
Agartala,East India,2021,22264253,2376.03,259,32.9,10.6,64.97,9.15,8.08,4.59,13.21,28.6,71.4,63.2,36.8,9.79,6.68,4.99,2.73,3.63,2.35,4.56,4.54,7.17,5.14,3.31,3.52,2.32,23.8315,91.2868,975,550,2066,1114,410,165,618,424
